"ENSG_id","SRR7351059","SRR7351063","SRR7351065","SRR7351060","SRR7351064","SRR7351066"
"ENSG00000212538",0,0,0,0,0,0
"ENSG00000212539",1,0,0,0,0,0
"ENSG00000212541",0,0,0,0,1,0
"ENSG00000212542",7,3,1,5,4,2
"ENSG00000212545",0,0,0,0,0,0
"ENSG00000212546",0,0,0,0,0,0
"ENSG00000212549",7,9,1,2,1,1
"ENSG00000212550",0,0,3,0,1,2
"ENSG00000212551",0,0,0,0,0,0
"ENSG00000212553",0,0,0,0,0,0
"ENSG00000212555",0,0,0,0,0,0
"ENSG00000212556",0,0,0,0,0,0
"ENSG00000212558",0,0,0,0,0,0
"ENSG00000212559",0,0,0,0,0,0
"ENSG00000212560",0,0,0,0,0,0
"ENSG00000212561",0,0,0,0,0,0
"ENSG00000212564",0,0,0,0,0,0
"ENSG00000212565",0,0,0,0,0,0
"ENSG00000212567",1,5,3,4,1,9
"ENSG00000212568",0,0,1,0,0,0
"ENSG00000212569",0,0,0,0,0,0
"ENSG00000212571",0,0,0,0,0,0
"ENSG00000212572",0,0,0,0,0,0
"ENSG00000212576",0,0,0,0,0,0
"ENSG00000212579",0,0,0,1,0,0
"ENSG00000212580",0,0,0,0,0,0
"ENSG00000212581",0,0,0,0,0,0
"ENSG00000212584",0,0,0,0,0,0
"ENSG00000212586",0,0,0,0,0,0
"ENSG00000212587",2,1,0,1,0,0
"ENSG00000212588",1,1,0,2,4,0
"ENSG00000212589",0,0,0,0,0,0
"ENSG00000212590",0,0,0,0,0,0
"ENSG00000212593",0,0,0,0,0,0
"ENSG00000212594",0,0,0,0,0,0
"ENSG00000212595",0,0,0,0,0,0
"ENSG00000212597",0,2,0,0,0,0
"ENSG00000212598",0,0,0,0,0,0
"ENSG00000212599",0,0,0,0,0,0
"ENSG00000212601",0,0,0,0,0,0
"ENSG00000212604",0,0,0,0,0,0
"ENSG00000212605",0,0,0,0,0,0
"ENSG00000212607",5,8,0,8,1,1
"ENSG00000212608",0,0,0,0,0,0
"ENSG00000212609",0,0,0,0,0,0
"ENSG00000212610",0,0,0,0,0,0
"ENSG00000212611",0,0,0,0,0,0
"ENSG00000212612",0,0,0,0,0,0
"ENSG00000212615",2,4,1,5,3,0
"ENSG00000212618",0,0,0,0,0,0
"ENSG00000212620",0,0,0,0,0,0
"ENSG00000212623",0,0,0,0,0,0
"ENSG00000212624",0,0,0,0,0,0
"ENSG00000212625",0,0,0,0,0,0
"ENSG00000212626",0,0,0,0,0,0
"ENSG00000212628",0,1,1,0,0,0
"ENSG00000212643",2,3,0,1,0,0
"ENSG00000212657",4,3,0,0,0,1
"ENSG00000212658",1,1,0,4,3,0
"ENSG00000212659",0,0,0,0,0,0
"ENSG00000212663",1,2,0,2,1,0
"ENSG00000212664",12,5,1,8,6,1
"ENSG00000212694",288,327,254,503,584,167
"ENSG00000212695",0,0,0,0,0,0
"ENSG00000212710",0,1,0,0,0,0
"ENSG00000212712",0,1,0,0,0,0
"ENSG00000212717",0,0,0,0,0,0
"ENSG00000212719",20,41,46,53,29,20
"ENSG00000212721",0,0,0,0,0,0
"ENSG00000212722",0,0,0,0,0,0
"ENSG00000212724",0,0,0,0,0,0
"ENSG00000212725",0,0,0,0,0,0
"ENSG00000212743",178,139,231,134,209,222
"ENSG00000212747",3,5,0,3,5,1
"ENSG00000212766",1,1,2,0,0,0
"ENSG00000212769",0,0,0,0,0,0
"ENSG00000212789",1,3,1,2,4,0
"ENSG00000212802",545,547,320,790,353,229
"ENSG00000212807",0,0,0,1,0,0
"ENSG00000212829",3,1,1,1,1,0
"ENSG00000212855",0,0,0,0,0,0
"ENSG00000212856",0,0,0,0,0,0
"ENSG00000212864",20,20,15,21,16,18
"ENSG00000212899",0,0,0,0,0,0
"ENSG00000212900",0,0,0,0,0,0
"ENSG00000212901",0,0,0,0,0,0
"ENSG00000212907",5888,7504,2931,7779,3096,1456
"ENSG00000212916",77,56,68,83,45,36
"ENSG00000212930",0,0,1,1,0,1
"ENSG00000212932",0,0,0,0,0,0
"ENSG00000212933",0,0,0,0,1,3
"ENSG00000212935",1,1,3,0,0,0
"ENSG00000212938",0,0,0,0,0,0
"ENSG00000212939",3,1,0,0,0,0
"ENSG00000212951",0,0,0,0,0,0
"ENSG00000212952",0,0,0,1,0,1
"ENSG00000212961",0,0,0,0,0,0
"ENSG00000212978",70,86,26,123,70,19
"ENSG00000212989",0,0,0,0,0,0
"ENSG00000212993",18,18,7,11,10,0
"ENSG00000212994",1,1,1,0,0,0
"ENSG00000213003",0,0,0,0,0,0
"ENSG00000213005",0,0,0,0,0,0
"ENSG00000213013",1,0,4,2,4,0
"ENSG00000213014",0,0,0,0,0,0
"ENSG00000213015",692,577,426,902,684,251
"ENSG00000213016",0,0,0,0,0,0
"ENSG00000213018",2,1,1,1,0,0
"ENSG00000213020",495,411,540,591,390,337
"ENSG00000213022",0,0,0,0,0,0
"ENSG00000213023",2,0,1,0,0,0
"ENSG00000213024",1152,1501,987,1753,914,497
"ENSG00000213025",3,2,0,3,0,0
"ENSG00000213026",0,0,0,0,0,0
"ENSG00000213028",0,0,0,0,0,0
"ENSG00000213029",0,0,0,0,0,0
"ENSG00000213030",0,2,0,0,0,0
"ENSG00000213032",0,0,0,0,0,0
"ENSG00000213033",6,9,6,7,1,4
"ENSG00000213035",0,0,0,0,0,0
"ENSG00000213036",0,0,0,0,0,1
"ENSG00000213041",0,0,0,0,0,0
"ENSG00000213045",0,0,0,0,0,0
"ENSG00000213046",0,0,0,0,0,0
"ENSG00000213047",802,731,497,994,362,317
"ENSG00000213048",0,0,0,0,0,0
"ENSG00000213049",0,0,0,0,0,0
"ENSG00000213050",0,0,0,0,0,0
"ENSG00000213051",0,0,0,0,0,0
"ENSG00000213055",0,0,0,0,0,0
"ENSG00000213057",22,39,31,35,16,9
"ENSG00000213058",0,1,0,0,0,0
"ENSG00000213060",3,1,2,7,0,0
"ENSG00000213061",1,2,1,1,0,1
"ENSG00000213062",6,4,4,3,2,3
"ENSG00000213063",0,0,0,0,0,0
"ENSG00000213064",3880,4092,2628,4908,3008,1665
"ENSG00000213065",0,0,0,0,0,0
"ENSG00000213066",522,356,480,571,532,202
"ENSG00000213067",0,0,0,0,0,0
"ENSG00000213068",0,0,0,0,0,0
"ENSG00000213069",0,0,0,0,0,0
"ENSG00000213070",0,0,0,0,0,0
"ENSG00000213071",123,146,93,189,50,36
"ENSG00000213073",755,418,1320,590,426,1001
"ENSG00000213075",0,0,0,0,1,0
"ENSG00000213076",0,0,0,0,0,0
"ENSG00000213077",50,13,16,58,7,16
"ENSG00000213078",1,0,0,0,1,0
"ENSG00000213079",1563,1539,1340,1600,739,862
"ENSG00000213080",18,4,7,11,17,0
"ENSG00000213081",0,0,0,0,0,0
"ENSG00000213082",0,0,0,0,0,0
"ENSG00000213083",0,0,0,0,0,0
"ENSG00000213085",201,104,327,100,135,206
"ENSG00000213087",0,0,0,0,0,0
"ENSG00000213088",0,1,1,0,0,0
"ENSG00000213089",5,3,0,6,2,0
"ENSG00000213090",32,22,6,14,11,8
"ENSG00000213091",0,0,0,0,0,0
"ENSG00000213096",255,231,196,399,188,331
"ENSG00000213100",0,0,0,0,0,0
"ENSG00000213104",1,0,1,5,1,1
"ENSG00000213107",0,0,0,0,0,0
"ENSG00000213108",0,1,0,0,0,0
"ENSG00000213109",0,0,0,0,0,0
"ENSG00000213110",0,0,0,0,0,0
"ENSG00000213111",0,0,0,0,0,0
"ENSG00000213113",0,1,0,0,0,0
"ENSG00000213115",0,0,0,0,0,0
"ENSG00000213117",0,0,1,0,0,0
"ENSG00000213118",0,0,0,0,0,0
"ENSG00000213120",0,0,1,0,0,0
"ENSG00000213121",0,0,0,0,0,0
"ENSG00000213122",0,0,0,0,0,0
"ENSG00000213123",13,9,9,24,18,5
"ENSG00000213126",0,0,0,0,0,0
"ENSG00000213128",0,0,0,0,0,0
"ENSG00000213130",0,0,0,0,0,0
"ENSG00000213131",8,5,7,4,4,3
"ENSG00000213133",0,0,0,0,0,0
"ENSG00000213137",11,3,4,4,2,4
"ENSG00000213139",104,100,71,157,88,31
"ENSG00000213140",0,0,0,0,0,0
"ENSG00000213144",0,0,0,0,0,0
"ENSG00000213145",159,167,91,250,115,36
"ENSG00000213147",0,0,0,0,0,0
"ENSG00000213148",0,0,0,0,0,0
"ENSG00000213149",26,25,62,33,25,42
"ENSG00000213150",0,0,2,0,0,0
"ENSG00000213152",4,6,3,4,2,1
"ENSG00000213153",0,0,0,0,0,0
"ENSG00000213155",0,0,0,0,0,0
"ENSG00000213157",0,0,0,0,0,0
"ENSG00000213158",0,0,0,0,0,0
"ENSG00000213159",0,0,0,0,0,0
"ENSG00000213160",12,13,11,21,7,4
"ENSG00000213167",0,0,0,0,0,0
"ENSG00000213169",0,0,0,0,0,0
"ENSG00000213170",0,0,0,0,0,0
"ENSG00000213171",2,7,3,4,4,0
"ENSG00000213172",23,25,14,21,20,12
"ENSG00000213174",0,0,0,0,0,0
"ENSG00000213176",0,0,0,0,0,0
"ENSG00000213177",0,0,0,0,0,0
"ENSG00000213178",594,492,250,736,427,128
"ENSG00000213179",0,0,0,0,0,0
"ENSG00000213180",0,0,0,0,0,0
"ENSG00000213181",0,0,0,0,0,0
"ENSG00000213182",0,0,0,0,0,0
"ENSG00000213183",0,0,0,0,0,0
"ENSG00000213184",0,0,0,0,0,0
"ENSG00000213185",41,23,14,43,8,6
"ENSG00000213186",182,128,73,262,119,40
"ENSG00000213187",0,0,0,0,0,0
"ENSG00000213188",10,9,4,9,5,1
"ENSG00000213189",36,34,33,46,28,25
"ENSG00000213190",405,263,136,302,118,61
"ENSG00000213194",0,0,0,0,0,1
"ENSG00000213197",3,5,1,3,0,0
"ENSG00000213199",55,93,27,88,36,9
"ENSG00000213201",0,0,0,0,0,0
"ENSG00000213203",1444,1188,813,1959,786,545
"ENSG00000213204",43,46,33,59,30,27
"ENSG00000213205",2,2,0,3,0,0
"ENSG00000213209",0,0,0,0,0,0
"ENSG00000213210",0,0,0,0,0,0
"ENSG00000213211",0,0,0,0,0,0
"ENSG00000213212",0,0,0,0,0,0
"ENSG00000213213",16,19,8,25,10,6
"ENSG00000213214",25,20,12,13,8,5
"ENSG00000213215",0,0,0,0,0,0
"ENSG00000213216",1,0,0,0,0,0
"ENSG00000213218",0,3,0,0,0,0
"ENSG00000213221",14,12,9,7,8,6
"ENSG00000213222",0,0,0,0,1,0
"ENSG00000213225",5,13,6,4,3,3
"ENSG00000213226",0,0,0,0,0,0
"ENSG00000213228",2,1,0,2,2,0
"ENSG00000213231",4,0,0,0,2,1
"ENSG00000213232",0,0,0,0,0,0
"ENSG00000213233",0,0,0,0,0,0
"ENSG00000213234",0,0,0,1,0,0
"ENSG00000213235",0,0,0,0,0,0
"ENSG00000213236",3,1,2,1,1,2
"ENSG00000213237",0,0,0,0,0,0
"ENSG00000213238",0,0,0,0,0,0
"ENSG00000213239",0,0,0,0,0,0
"ENSG00000213240",1,0,0,1,0,0
"ENSG00000213244",1,4,3,1,2,2
"ENSG00000213246",2025,1628,2712,2063,2144,2006
"ENSG00000213247",0,0,0,0,0,0
"ENSG00000213250",1,5,4,3,2,2
"ENSG00000213252",3,3,1,6,2,2
"ENSG00000213253",0,2,0,3,0,0
"ENSG00000213260",1,2,1,1,0,0
"ENSG00000213261",14,9,8,11,5,2
"ENSG00000213262",0,0,0,0,0,0
"ENSG00000213264",0,0,1,1,0,0
"ENSG00000213265",0,0,0,0,0,0
"ENSG00000213269",0,0,0,0,0,0
"ENSG00000213270",0,0,0,0,0,0
"ENSG00000213272",2,1,1,3,0,1
"ENSG00000213275",0,0,0,0,0,0
"ENSG00000213277",0,0,1,0,0,0
"ENSG00000213279",66,39,47,54,30,18
"ENSG00000213280",0,0,0,0,1,0
"ENSG00000213281",1460,1431,953,1947,1114,600
"ENSG00000213285",0,0,0,0,0,0
"ENSG00000213287",0,0,0,0,0,0
"ENSG00000213290",0,0,1,4,2,0
"ENSG00000213291",0,0,0,0,0,0
"ENSG00000213293",0,0,0,0,0,0
"ENSG00000213295",0,0,0,0,0,0
"ENSG00000213296",0,1,0,0,0,0
"ENSG00000213297",0,0,0,0,0,0
"ENSG00000213300",32,33,18,47,14,14
"ENSG00000213301",0,0,0,0,0,0
"ENSG00000213302",0,0,0,0,0,0
"ENSG00000213303",0,0,0,0,0,0
"ENSG00000213304",0,0,1,1,0,0
"ENSG00000213305",0,0,0,1,0,0
"ENSG00000213307",0,0,0,0,0,0
"ENSG00000213309",0,0,0,0,0,0
"ENSG00000213310",0,0,0,0,0,0
"ENSG00000213312",0,0,0,0,0,0
"ENSG00000213315",0,0,0,0,0,0
"ENSG00000213316",0,0,1,0,1,0
"ENSG00000213318",0,0,0,0,0,0
"ENSG00000213326",160,149,90,210,97,55
"ENSG00000213328",0,0,0,0,0,0
"ENSG00000213331",0,0,0,0,0,0
"ENSG00000213332",0,0,0,0,0,0
"ENSG00000213333",0,0,0,1,0,0
"ENSG00000213335",0,0,0,0,0,0
"ENSG00000213337",59,54,22,73,39,15
"ENSG00000213338",3,1,3,3,4,1
"ENSG00000213339",445,404,181,570,282,86
"ENSG00000213341",1202,1000,1470,1313,1002,1204
"ENSG00000213343",0,0,0,0,0,0
"ENSG00000213344",0,0,0,0,0,0
"ENSG00000213347",832,618,2106,960,996,2080
"ENSG00000213352",0,0,0,0,0,0
"ENSG00000213355",0,0,0,0,0,0
"ENSG00000213358",1,0,0,0,0,0
"ENSG00000213361",0,0,0,0,0,0
"ENSG00000213362",0,0,0,0,0,0
"ENSG00000213363",10,1,2,6,3,5
"ENSG00000213365",0,0,0,0,0,0
"ENSG00000213366",288,129,174,356,113,128
"ENSG00000213368",0,0,0,0,0,0
"ENSG00000213370",0,0,0,0,0,0
"ENSG00000213371",1,1,1,1,3,0
"ENSG00000213373",42,10,197,48,93,211
"ENSG00000213376",0,0,0,0,0,0
"ENSG00000213380",163,163,116,227,142,90
"ENSG00000213383",0,0,0,0,0,0
"ENSG00000213384",0,0,0,0,0,0
"ENSG00000213385",4,6,3,5,7,1
"ENSG00000213386",16,19,34,30,13,71
"ENSG00000213390",783,579,1080,890,714,1017
"ENSG00000213391",1,0,0,0,0,0
"ENSG00000213393",0,0,0,0,0,0
"ENSG00000213394",7,3,2,6,3,0
"ENSG00000213397",35,43,21,44,19,5
"ENSG00000213398",217,199,272,210,204,167
"ENSG00000213399",0,0,0,0,0,0
"ENSG00000213400",0,0,0,0,0,0
"ENSG00000213401",0,1,0,0,0,0
"ENSG00000213402",0,0,0,0,0,0
"ENSG00000213403",0,0,0,0,0,1
"ENSG00000213406",0,0,0,0,0,0
"ENSG00000213409",0,0,0,0,0,0
"ENSG00000213411",1,4,2,3,0,0
"ENSG00000213412",0,0,0,0,0,0
"ENSG00000213413",2,0,0,0,0,0
"ENSG00000213414",0,0,0,0,0,0
"ENSG00000213416",0,0,0,0,0,0
"ENSG00000213417",0,0,0,0,0,0
"ENSG00000213420",87,73,88,98,72,31
"ENSG00000213421",0,0,0,0,0,0
"ENSG00000213423",0,0,0,0,0,0
"ENSG00000213424",0,0,0,0,0,0
"ENSG00000213430",12,13,6,12,9,6
"ENSG00000213431",0,0,0,0,0,0
"ENSG00000213432",0,2,1,2,0,0
"ENSG00000213433",4,11,3,6,10,2
"ENSG00000213434",0,0,1,0,0,2
"ENSG00000213435",3,1,0,0,0,0
"ENSG00000213438",1,0,0,0,0,0
"ENSG00000213439",0,0,0,0,0,0
"ENSG00000213440",0,0,0,0,0,0
"ENSG00000213442",1205,1383,703,1881,852,353
"ENSG00000213443",0,0,0,0,0,0
"ENSG00000213445",5910,4783,8715,7464,5705,7632
"ENSG00000213448",0,0,0,0,0,0
"ENSG00000213449",0,0,0,0,0,0
"ENSG00000213450",0,0,0,0,0,0
"ENSG00000213451",0,0,0,0,0,0
"ENSG00000213452",0,0,0,0,0,0
"ENSG00000213453",11,25,5,19,14,6
"ENSG00000213455",0,0,0,0,0,0
"ENSG00000213461",0,1,0,0,0,0
"ENSG00000213462",876,479,1782,647,599,1046
"ENSG00000213463",616,518,347,693,491,121
"ENSG00000213465",105,103,75,171,127,43
"ENSG00000213467",0,0,0,0,0,0
"ENSG00000213468",20,30,6,42,20,5
"ENSG00000213470",0,0,0,0,0,0
"ENSG00000213471",6,3,1,6,6,3
"ENSG00000213478",0,0,0,0,0,0
"ENSG00000213480",0,0,0,0,0,0
"ENSG00000213483",0,0,0,0,0,0
"ENSG00000213484",0,0,0,0,0,0
"ENSG00000213486",0,0,0,0,0,0
"ENSG00000213487",0,0,0,0,0,0
"ENSG00000213488",0,0,0,0,0,0
"ENSG00000213489",0,0,0,0,0,0
"ENSG00000213492",5,9,4,12,10,12
"ENSG00000213493",0,0,0,0,0,0
"ENSG00000213495",0,0,0,0,0,0
"ENSG00000213498",0,0,0,0,0,0
"ENSG00000213500",2,3,6,7,5,0
"ENSG00000213509",5,2,2,5,1,4
"ENSG00000213512",0,2,0,0,0,0
"ENSG00000213513",7,8,3,9,3,2
"ENSG00000213514",1,2,0,3,1,0
"ENSG00000213516",537,513,565,619,383,386
"ENSG00000213519",2,2,4,4,1,0
"ENSG00000213522",0,0,0,0,0,0
"ENSG00000213523",857,839,1184,1098,820,877
"ENSG00000213525",0,0,0,0,0,0
"ENSG00000213526",0,0,0,0,0,0
"ENSG00000213527",0,0,0,1,0,0
"ENSG00000213529",0,0,0,0,0,0
"ENSG00000213530",0,0,0,0,0,0
"ENSG00000213533",18,28,10,12,5,14
"ENSG00000213536",0,0,3,0,0,0
"ENSG00000213538",0,0,0,0,0,0
"ENSG00000213539",0,0,0,0,0,0
"ENSG00000213540",3,0,0,1,0,0
"ENSG00000213542",14,13,28,21,20,19
"ENSG00000213543",0,0,0,0,0,0
"ENSG00000213547",0,0,0,0,0,0
"ENSG00000213548",2,0,1,1,0,0
"ENSG00000213549",0,0,0,1,0,0
"ENSG00000213551",552,562,265,715,344,170
"ENSG00000213553",550,537,271,792,377,181
"ENSG00000213556",0,0,0,0,0,0
"ENSG00000213557",11,26,20,8,15,14
"ENSG00000213558",0,0,0,0,0,0
"ENSG00000213559",0,0,0,0,0,0
"ENSG00000213560",0,0,0,0,0,0
"ENSG00000213561",0,0,0,0,0,0
"ENSG00000213563",199,344,162,341,240,101
"ENSG00000213568",0,0,0,0,0,0
"ENSG00000213569",12,27,9,26,18,3
"ENSG00000213574",0,0,0,0,0,0
"ENSG00000213578",0,0,0,0,0,0
"ENSG00000213579",0,0,0,0,0,0
"ENSG00000213585",905,1029,589,1337,772,370
"ENSG00000213587",0,0,0,0,0,0
"ENSG00000213588",0,0,0,0,0,0
"ENSG00000213590",5,2,3,10,4,0
"ENSG00000213592",0,1,0,0,0,0
"ENSG00000213593",390,499,377,641,501,189
"ENSG00000213594",0,0,0,0,0,0
"ENSG00000213598",0,0,0,0,0,0
"ENSG00000213599",1,0,0,1,0,0
"ENSG00000213600",76,68,63,84,42,60
"ENSG00000213601",0,1,0,0,0,0
"ENSG00000213604",0,0,0,0,0,0
"ENSG00000213605",0,0,0,0,0,0
"ENSG00000213606",0,0,0,0,0,0
"ENSG00000213607",0,0,0,0,0,0
"ENSG00000213608",0,1,0,2,0,1
"ENSG00000213609",3,0,0,0,1,1
"ENSG00000213612",0,0,0,0,0,0
"ENSG00000213613",110,84,155,70,58,141
"ENSG00000213614",824,968,644,1055,681,356
"ENSG00000213619",582,677,365,829,374,226
"ENSG00000213620",0,0,0,0,0,0
"ENSG00000213621",2,1,0,0,1,0
"ENSG00000213625",1345,1663,2027,1725,1373,1408
"ENSG00000213626",3417,2542,1679,5057,2108,563
"ENSG00000213630",0,0,0,0,0,0
"ENSG00000213638",35,47,22,56,56,8
"ENSG00000213639",2758,2642,3051,3165,2474,2724
"ENSG00000213640",1,6,0,4,3,0
"ENSG00000213641",0,0,0,0,0,0
"ENSG00000213642",0,0,0,1,1,0
"ENSG00000213643",0,0,0,0,0,0
"ENSG00000213644",0,0,0,0,0,0
"ENSG00000213645",0,0,0,0,0,0
"ENSG00000213648",1,0,0,0,0,0
"ENSG00000213650",0,0,0,0,0,0
"ENSG00000213652",0,0,0,0,0,0
"ENSG00000213653",0,0,0,0,0,0
"ENSG00000213654",7576,6507,13404,8909,9766,10879
"ENSG00000213655",0,0,0,0,0,0
"ENSG00000213657",0,0,1,0,0,0
"ENSG00000213658",180,153,62,274,134,19
"ENSG00000213659",0,0,0,0,0,0
"ENSG00000213661",0,0,0,0,0,0
"ENSG00000213663",0,0,0,0,0,0
"ENSG00000213664",0,0,0,0,0,0
"ENSG00000213667",0,0,0,0,0,0
"ENSG00000213669",2,1,0,2,2,1
"ENSG00000213671",0,3,2,0,1,0
"ENSG00000213672",246,269,166,285,191,107
"ENSG00000213673",0,0,0,0,0,0
"ENSG00000213676",3178,3056,3018,3991,2950,1910
"ENSG00000213683",2,1,3,9,4,1
"ENSG00000213684",0,0,0,0,0,0
"ENSG00000213689",0,0,0,0,0,0
"ENSG00000213690",0,0,0,0,0,0
"ENSG00000213693",66,89,28,80,18,10
"ENSG00000213694",327,509,310,425,234,277
"ENSG00000213695",0,0,0,0,0,0
"ENSG00000213697",0,0,0,0,0,0
"ENSG00000213698",0,0,0,0,0,0
"ENSG00000213699",379,480,368,581,344,285
"ENSG00000213700",10,7,8,8,4,3
"ENSG00000213701",0,0,0,0,0,0
"ENSG00000213703",0,2,2,1,0,0
"ENSG00000213704",0,0,0,0,0,0
"ENSG00000213706",0,0,1,3,1,1
"ENSG00000213707",4,2,10,8,7,5
"ENSG00000213708",0,1,0,0,0,0
"ENSG00000213711",0,0,0,0,1,0
"ENSG00000213713",2,0,2,0,1,0
"ENSG00000213714",34,33,75,25,47,26
"ENSG00000213716",0,0,0,0,0,0
"ENSG00000213717",0,0,0,0,0,0
"ENSG00000213719",7717,7017,11116,9673,9665,9705
"ENSG00000213721",0,0,0,0,0,0
"ENSG00000213722",557,639,896,739,1108,926
"ENSG00000213724",0,0,0,0,0,0
"ENSG00000213726",0,0,0,0,0,1
"ENSG00000213727",0,0,0,0,0,0
"ENSG00000213729",0,0,0,0,0,0
"ENSG00000213730",0,0,0,0,0,0
"ENSG00000213731",0,0,0,0,0,0
"ENSG00000213735",0,0,0,0,0,0
"ENSG00000213736",0,0,0,0,0,0
"ENSG00000213739",0,0,0,0,0,0
"ENSG00000213740",63,56,27,62,30,33
"ENSG00000213741",9998,9976,4917,14143,7532,2430
"ENSG00000213742",33,43,13,42,21,2
"ENSG00000213744",0,0,0,0,0,0
"ENSG00000213747",0,0,0,0,0,0
"ENSG00000213750",0,0,0,0,0,0
"ENSG00000213752",0,0,0,0,0,0
"ENSG00000213753",383,446,499,509,385,350
"ENSG00000213754",13,5,5,13,2,2
"ENSG00000213755",0,0,0,0,0,0
"ENSG00000213757",0,0,0,0,2,0
"ENSG00000213759",1,0,0,0,1,1
"ENSG00000213760",44,69,40,68,21,13
"ENSG00000213761",0,0,0,0,0,0
"ENSG00000213762",272,287,267,360,145,162
"ENSG00000213763",9,6,6,20,8,10
"ENSG00000213770",0,0,0,0,0,0
"ENSG00000213771",0,0,0,0,0,0
"ENSG00000213772",0,0,0,0,0,0
"ENSG00000213774",0,0,0,0,0,0
"ENSG00000213777",6,1,0,5,1,0
"ENSG00000213778",0,0,0,0,0,0
"ENSG00000213779",0,0,0,0,0,0
"ENSG00000213780",1,5,0,0,2,0
"ENSG00000213781",0,0,0,0,0,0
"ENSG00000213782",180,169,51,181,61,34
"ENSG00000213783",0,0,0,0,0,0
"ENSG00000213785",0,0,0,0,0,0
"ENSG00000213786",0,0,0,0,0,0
"ENSG00000213787",0,0,0,0,0,0
"ENSG00000213790",5,9,3,8,4,2
"ENSG00000213791",0,0,0,0,0,0
"ENSG00000213793",193,270,201,223,132,103
"ENSG00000213798",0,0,0,0,0,0
"ENSG00000213799",236,240,277,333,174,156
"ENSG00000213801",16,35,41,58,39,30
"ENSG00000213809",166,78,86,276,78,29
"ENSG00000213816",0,0,0,0,0,0
"ENSG00000213820",0,0,0,0,0,0
"ENSG00000213822",0,0,0,0,0,0
"ENSG00000213830",18,2,20,6,4,16
"ENSG00000213839",4,0,0,7,4,0
"ENSG00000213842",16,13,5,4,6,3
"ENSG00000213846",40,22,9,53,16,3
"ENSG00000213849",2,2,3,1,0,1
"ENSG00000213851",0,0,0,0,0,0
"ENSG00000213853",0,2,1,0,4,0
"ENSG00000213854",0,0,0,0,0,0
"ENSG00000213856",0,0,0,0,0,0
"ENSG00000213857",0,0,1,0,0,0
"ENSG00000213859",320,328,201,458,187,199
"ENSG00000213860",190,148,115,214,93,43
"ENSG00000213862",13,25,8,24,9,2
"ENSG00000213863",0,0,0,0,0,0
"ENSG00000213864",0,0,0,0,0,0
"ENSG00000213865",151,161,176,275,271,128
"ENSG00000213866",39,73,26,56,34,14
"ENSG00000213867",0,0,0,0,0,0
"ENSG00000213871",0,0,0,0,0,0
"ENSG00000213872",0,0,0,0,0,0
"ENSG00000213873",0,0,0,0,0,0
"ENSG00000213875",0,0,0,0,0,0
"ENSG00000213876",122,163,140,142,74,89
"ENSG00000213877",0,0,0,0,0,0
"ENSG00000213880",0,0,0,0,0,0
"ENSG00000213881",0,4,1,2,1,0
"ENSG00000213882",0,0,0,0,0,0
"ENSG00000213885",1,4,1,6,2,1
"ENSG00000213886",0,0,0,0,0,0
"ENSG00000213888",43,23,16,28,14,8
"ENSG00000213889",126,152,67,224,190,33
"ENSG00000213891",0,0,0,0,0,0
"ENSG00000213892",0,1,0,0,0,0
"ENSG00000213896",0,0,2,1,2,0
"ENSG00000213900",0,0,0,0,0,0
"ENSG00000213901",11,6,23,25,16,10
"ENSG00000213903",1668,1418,3369,2243,1844,3352
"ENSG00000213904",60,46,37,68,35,19
"ENSG00000213906",256,243,159,337,152,123
"ENSG00000213908",0,4,0,0,0,0
"ENSG00000213911",0,0,0,0,0,0
"ENSG00000213916",0,0,0,0,0,0
"ENSG00000213917",0,0,0,0,0,0
"ENSG00000213918",1556,1186,1383,1869,1115,1122
"ENSG00000213920",1,0,3,0,3,0
"ENSG00000213921",0,0,0,0,0,0
"ENSG00000213923",608,658,279,577,322,146
"ENSG00000213924",0,0,0,0,0,0
"ENSG00000213925",0,0,0,0,0,0
"ENSG00000213926",1,0,0,0,1,0
"ENSG00000213927",0,0,0,0,0,0
"ENSG00000213928",507,534,651,624,508,257
"ENSG00000213930",521,611,279,682,359,125
"ENSG00000213931",6,1,2,1,0,0
"ENSG00000213934",3,0,0,2,1,0
"ENSG00000213935",0,0,0,0,0,0
"ENSG00000213937",76,24,287,60,155,201
"ENSG00000213938",0,0,0,0,0,0
"ENSG00000213939",1,4,1,0,3,0
"ENSG00000213940",0,0,0,0,0,0
"ENSG00000213942",0,0,0,0,0,0
"ENSG00000213943",0,0,0,0,2,0
"ENSG00000213946",0,0,0,0,0,0
"ENSG00000213949",188,137,367,198,169,348
"ENSG00000213950",0,0,0,0,0,0
"ENSG00000213954",0,0,0,0,0,0
"ENSG00000213956",0,0,0,0,0,0
"ENSG00000213958",0,0,0,0,0,0
"ENSG00000213959",0,0,0,0,0,0
"ENSG00000213962",0,0,0,0,0,0
"ENSG00000213963",66,43,29,50,29,16
"ENSG00000213964",0,0,0,0,0,0
"ENSG00000213965",262,237,185,411,149,112
"ENSG00000213967",31,32,14,46,18,2
"ENSG00000213970",0,0,0,0,0,0
"ENSG00000213972",2,6,0,1,0,0
"ENSG00000213973",0,1,0,0,0,0
"ENSG00000213976",17,28,38,54,40,21
"ENSG00000213977",6,6,2,6,5,1
"ENSG00000213979",2,1,2,3,1,3
"ENSG00000213981",0,0,0,0,0,0
"ENSG00000213983",3291,3677,3624,4505,3203,2381
